CustomerID,CustomerName,Gender,City,Country,JoinDate,Segment
C1084,Customer_1084,Male,Khobar,Saudi Arabia,6/2/2021,Corporate
C1085,Customer_1085,Male,Dammam,Saudi Arabia,3/17/2020,Corporate
C1086,Customer_1086,Male,Medina,Saudi Arabia,5/19/2020,Corporate
C1087,Customer_1087,Female,Medina,Saudi Arabia,8/27/2024,Retail
C1088,Customer_1088,Female,Riyadh,Saudi Arabia,12/12/2024,SMB
C1089,Customer_1089,Male,Medina,Saudi Arabia,11/8/2023,SMB
C1090,Customer_1090,Female,Medina,Saudi Arabia,12/26/2020,SMB
C1091,Customer_1091,Male,Jeddah,Saudi Arabia,2/29/2020,Corporate
C1092,Customer_1092,Female,Medina,Saudi Arabia,4/25/2023,Corporate
C1093,Customer_1093,Male,Dammam,Saudi Arabia,6/18/2023,Corporate
C1094,Customer_1094,Female,Khobar,Saudi Arabia,6/30/2020,Retail
C1095,Customer_1095,Female,Medina,Saudi Arabia,9/29/2024,Corporate
C1096,Customer_1096,Female,Medina,Saudi Arabia,6/9/2021,Retail
C1097,Customer_1097,Male,Medina,Saudi Arabia,4/5/2022,SMB
C1098,Customer_1098,Female,Jeddah,Saudi Arabia,12/29/2020,SMB
C1099,Customer_1099,Female,Riyadh,Saudi Arabia,12/13/2022,SMB
C1100,Customer_1100,Female,Medina,Saudi Arabia,5/26/2025,SMB
C1101,Customer_1101,Female,Medina,Saudi Arabia,3/17/2022,Corporate
C1102,Customer_1102,Male,Medina,Saudi Arabia,3/12/2020,Retail
C1103,Customer_1103,Female,Jeddah,Saudi Arabia,8/6/2019,SMB
C1104,Customer_1104,Male,Jeddah,Saudi Arabia,12/29/2021,Retail
C1105,Customer_1105,Female,Dammam,Saudi Arabia,8/22/2020,Retail
C1106,Customer_1106,Female,Jeddah,Saudi Arabia,1/25/2025,Retail
C1107,Customer_1107,Female,Khobar,Saudi Arabia,2/24/2020,SMB
C1108,Customer_1108,Male,Medina,Saudi Arabia,5/12/2023,Retail
C1109,Customer_1109,Female,Riyadh,Saudi Arabia,4/12/2023,Corporate
C1110,Customer_1110,Female,Dammam,Saudi Arabia,3/11/2025,Retail
C1111,Customer_1111,Male,Dammam,Saudi Arabia,4/11/2021,SMB
C1112,Customer_1112,Female,Jeddah,Saudi Arabia,2/15/2023,SMB
C1113,Customer_1113,Male,Jeddah,Saudi Arabia,4/19/2022,Corporate
C1114,Customer_1114,Male,Riyadh,Saudi Arabia,2/4/2021,Retail
C1115,Customer_1115,Male,Khobar,Saudi Arabia,6/16/2019,Corporate
C1116,Customer_1116,Female,Medina,Saudi Arabia,12/18/2021,Retail
C1117,Customer_1117,Male,Medina,Saudi Arabia,11/10/2021,Retail
C1118,Customer_1118,Female,Khobar,Saudi Arabia,9/26/2020,Retail
C1119,Customer_1119,Male,Dammam,Saudi Arabia,9/10/2025,Retail
C1120,Customer_1120,Female,Khobar,Saudi Arabia,6/3/2025,SMB
C1121,Customer_1121,Female,Riyadh,Saudi Arabia,7/25/2022,SMB
C1122,Customer_1122,Male,Jeddah,Saudi Arabia,11/2/2024,Retail
C1123,Customer_1123,Male,Khobar,Saudi Arabia,2/2/2025,SMB
C1124,Customer_1124,Female,Riyadh,Saudi Arabia,12/2/2022,Retail
C1125,Customer_1125,Male,Dammam,Saudi Arabia,9/18/2022,Corporate
C1126,Customer_1126,Female,Jeddah,Saudi Arabia,12/7/2025,SMB
C1127,Customer_1127,Female,Medina,Saudi Arabia,2/6/2019,Retail
C1128,Customer_1128,Female,Khobar,Saudi Arabia,9/11/2021,SMB
C1129,Customer_1129,Male,Riyadh,Saudi Arabia,8/7/2022,Corporate
C1130,Customer_1130,Male,Khobar,Saudi Arabia,11/16/2021,SMB
C1131,Customer_1131,Female,Riyadh,Saudi Arabia,10/18/2024,Corporate
C1132,Customer_1132,Female,Khobar,Saudi Arabia,6/29/2019,Corporate
C1133,Customer_1133,Male,Dammam,Saudi Arabia,10/5/2024,Retail
C1134,Customer_1134,Male,Jeddah,Saudi Arabia,1/12/2025,SMB
C1135,Customer_1135,Male,Riyadh,Saudi Arabia,5/13/2021,SMB
C1136,Customer_1136,Male,Khobar,Saudi Arabia,3/1/2020,Retail
C1137,Customer_1137,Female,Riyadh,Saudi Arabia,9/21/2020,Retail
C1138,Customer_1138,Female,Dammam,Saudi Arabia,6/5/2019,Retail
C1139,Customer_1139,Male,Riyadh,Saudi Arabia,12/30/2020,Corporate
C1140,Customer_1140,Male,Medina,Saudi Arabia,7/21/2021,Corporate
C1141,Customer_1141,Female,Khobar,Saudi Arabia,1/22/2024,SMB
C1142,Customer_1142,Female,Khobar,Saudi Arabia,7/19/2022,Retail
C1143,Customer_1143,Female,Riyadh,Saudi Arabia,12/30/2024,Retail
C1144,Customer_1144,Male,Medina,Saudi Arabia,7/6/2019,SMB
C1145,Customer_1145,Male,Dammam,Saudi Arabia,8/21/2024,Retail
C1146,Customer_1146,Female,Dammam,Saudi Arabia,10/20/2025,Retail
C1147,Customer_1147,Female,Khobar,Saudi Arabia,4/12/2023,Corporate
C1148,Customer_1148,Male,Khobar,Saudi Arabia,10/2/2020,SMB
C1149,Customer_1149,Male,Jeddah,Saudi Arabia,5/21/2023,SMB
C1150,Customer_1150,Female,Jeddah,Saudi Arabia,5/5/2022,SMB
C1151,Customer_1151,Female,Riyadh,Saudi Arabia,3/17/2025,SMB
C1152,Customer_1152,Male,Riyadh,Saudi Arabia,6/21/2019,Retail
C1153,Customer_1153,Female,Medina,Saudi Arabia,2/20/2025,Retail
C1154,Customer_1154,Female,Jeddah,Saudi Arabia,11/9/2022,Retail
C1155,Customer_1155,Female,Medina,Saudi Arabia,8/6/2020,Retail
C1156,Customer_1156,Male,Jeddah,Saudi Arabia,12/1/2025,Corporate
C1157,Customer_1157,Male,Riyadh,Saudi Arabia,1/12/2021,SMB
C1158,Customer_1158,Male,Medina,Saudi Arabia,3/4/2024,SMB
C1159,Customer_1159,Male,Dammam,Saudi Arabia,10/3/2019,Corporate
C1160,Customer_1160,Male,Jeddah,Saudi Arabia,7/6/2025,Corporate
C1161,Customer_1161,Female,Dammam,Saudi Arabia,6/9/2020,SMB
C1162,Customer_1162,Male,Riyadh,Saudi Arabia,3/13/2022,SMB
C1163,Customer_1163,Male,Jeddah,Saudi Arabia,7/25/2022,Corporate
C1164,Customer_1164,Female,Dammam,Saudi Arabia,11/29/2025,SMB
C1165,Customer_1165,Female,Medina,Saudi Arabia,9/16/2020,SMB
C1166,Customer_1166,Female,Dammam,Saudi Arabia,10/21/2023,Retail
C1167,Customer_1167,Male,Dammam,Saudi Arabia,10/5/2021,Retail
C1168,Customer_1168,Female,Dammam,Saudi Arabia,1/12/2023,Retail
C1169,Customer_1169,Female,Khobar,Saudi Arabia,3/10/2024,Corporate
C1170,Customer_1170,Female,Dammam,Saudi Arabia,6/17/2024,SMB
C1171,Customer_1171,Male,Jeddah,Saudi Arabia,10/20/2025,Retail
C1172,Customer_1172,Female,Jeddah,Saudi Arabia,1/15/2025,Retail
C1173,Customer_1173,Female,Riyadh,Saudi Arabia,11/5/2019,Retail
C1174,Customer_1174,Male,Medina,Saudi Arabia,6/29/2025,Corporate
C1175,Customer_1175,Male,Riyadh,Saudi Arabia,3/9/2025,Corporate
C1176,Customer_1176,Female,Jeddah,Saudi Arabia,2/7/2023,Corporate
C1177,Customer_1177,Male,Medina,Saudi Arabia,4/6/2022,Retail
C1178,Customer_1178,Female,Medina,Saudi Arabia,9/21/2024,Retail
C1179,Customer_1179,Female,Dammam,Saudi Arabia,8/18/2024,Retail
C1180,Customer_1180,Male,Medina,Saudi Arabia,11/10/2020,SMB
C1181,Customer_1181,Male,Khobar,Saudi Arabia,10/14/2020,Retail
C1182,Customer_1182,Male,Khobar,Saudi Arabia,1/9/2023,Retail
C1183,Customer_1183,Male,Khobar,Saudi Arabia,8/7/2021,Retail
C1184,Customer_1184,Female,Dammam,Saudi Arabia,8/16/2021,Retail
C1185,Customer_1185,Male,Medina,Saudi Arabia,1/19/2023,Corporate
C1186,Customer_1186,Female,Khobar,Saudi Arabia,7/10/2019,Retail
C1187,Customer_1187,Female,Riyadh,Saudi Arabia,11/5/2024,SMB
C1188,Customer_1188,Female,Dammam,Saudi Arabia,6/28/2025,SMB
C1189,Customer_1189,Male,Khobar,Saudi Arabia,3/31/2023,Corporate
C1190,Customer_1190,Male,Medina,Saudi Arabia,10/27/2021,Corporate
C1191,Customer_1191,Male,Medina,Saudi Arabia,7/21/2023,Corporate
C1192,Customer_1192,Female,Khobar,Saudi Arabia,5/28/2024,SMB
C1193,Customer_1193,Male,Medina,Saudi Arabia,7/23/2020,Corporate
C1194,Customer_1194,Male,Jeddah,Saudi Arabia,11/12/2019,SMB
C1195,Customer_1195,Female,Jeddah,Saudi Arabia,9/7/2020,Retail
C1196,Customer_1196,Male,Dammam,Saudi Arabia,10/1/2025,SMB
C1197,Customer_1197,Male,Jeddah,Saudi Arabia,8/26/2023,Corporate
C1198,Customer_1198,Male,Khobar,Saudi Arabia,5/15/2024,Corporate
C1199,Customer_1199,Male,Medina,Saudi Arabia,10/22/2020,SMB
C1200,Customer_1200,Female,Riyadh,Saudi Arabia,9/25/2021,Retail
C1201,Customer_1201,Male,Medina,Saudi Arabia,8/23/2025,Retail
C1202,Customer_1202,Male,Medina,Saudi Arabia,6/10/2019,SMB
C1203,Customer_1203,Male,Riyadh,Saudi Arabia,11/12/2020,Corporate
C1204,Customer_1204,Male,Medina,Saudi Arabia,7/19/2023,SMB
C1205,Customer_1205,Male,Dammam,Saudi Arabia,12/18/2019,Retail
C1206,Customer_1206,Female,Medina,Saudi Arabia,4/14/2024,Corporate
C1207,Customer_1207,Male,Jeddah,Saudi Arabia,8/10/2023,SMB
C1208,Customer_1208,Male,Medina,Saudi Arabia,1/14/2021,SMB
C1209,Customer_1209,Female,Jeddah,Saudi Arabia,11/4/2022,Corporate
C1210,Customer_1210,Male,Jeddah,Saudi Arabia,3/30/2023,Corporate
C1211,Customer_1211,Male,Riyadh,Saudi Arabia,3/9/2019,Retail
C1212,Customer_1212,Female,Jeddah,Saudi Arabia,10/16/2025,Retail
C1213,Customer_1213,Male,Khobar,Saudi Arabia,11/23/2025,SMB
C1214,Customer_1214,Male,Medina,Saudi Arabia,8/23/2024,Retail
C1215,Customer_1215,Male,Khobar,Saudi Arabia,6/17/2020,SMB
C1216,Customer_1216,Male,Khobar,Saudi Arabia,11/8/2024,Corporate
C1217,Customer_1217,Female,Riyadh,Saudi Arabia,12/10/2024,Corporate
C1218,Customer_1218,Male,Khobar,Saudi Arabia,4/11/2023,Corporate
C1219,Customer_1219,Male,Khobar,Saudi Arabia,7/2/2020,Corporate
C1220,Customer_1220,Female,Jeddah,Saudi Arabia,12/10/2019,Corporate
C1221,Customer_1221,Female,Dammam,Saudi Arabia,2/13/2021,Retail
C1222,Customer_1222,Male,Medina,Saudi Arabia,11/10/2024,Retail
C1223,Customer_1223,Male,Khobar,Saudi Arabia,4/21/2021,SMB
C1224,Customer_1224,Female,Khobar,Saudi Arabia,1/23/2023,Retail
C1225,Customer_1225,Male,Khobar,Saudi Arabia,7/25/2025,Corporate
C1226,Customer_1226,Female,Medina,Saudi Arabia,10/1/2023,SMB
C1227,Customer_1227,Female,Medina,Saudi Arabia,2/2/2022,SMB
C1228,Customer_1228,Female,Jeddah,Saudi Arabia,8/20/2023,SMB
C1229,Customer_1229,Female,Jeddah,Saudi Arabia,2/25/2023,SMB
C1230,Customer_1230,Female,Dammam,Saudi Arabia,6/10/2022,SMB
C1231,Customer_1231,Female,Khobar,Saudi Arabia,7/19/2020,SMB
C1232,Customer_1232,Male,Jeddah,Saudi Arabia,1/4/2024,SMB
C1233,Customer_1233,Male,Riyadh,Saudi Arabia,5/28/2021,SMB
C1234,Customer_1234,Female,Dammam,Saudi Arabia,3/5/2025,SMB
C1235,Customer_1235,Male,Jeddah,Saudi Arabia,5/13/2023,SMB
C1236,Customer_1236,Male,Riyadh,Saudi Arabia,8/18/2020,Corporate
C1237,Customer_1237,Female,Riyadh,Saudi Arabia,9/20/2019,Corporate
C1238,Customer_1238,Male,Dammam,Saudi Arabia,11/24/2019,SMB
C1239,Customer_1239,Male,Khobar,Saudi Arabia,6/30/2023,SMB
C1240,Customer_1240,Female,Medina,Saudi Arabia,8/24/2019,Retail
C1241,Customer_1241,Female,Khobar,Saudi Arabia,2/13/2019,Retail
C1242,Customer_1242,Female,Jeddah,Saudi Arabia,5/18/2019,SMB
C1243,Customer_1243,Male,Medina,Saudi Arabia,11/25/2020,SMB
C1244,Customer_1244,Male,Dammam,Saudi Arabia,9/6/2021,SMB
C1245,Customer_1245,Male,Jeddah,Saudi Arabia,12/22/2019,Corporate
C1246,Customer_1246,Female,Dammam,Saudi Arabia,6/7/2023,Corporate
C1247,Customer_1247,Male,Medina,Saudi Arabia,3/4/2019,SMB
C1248,Customer_1248,Male,Riyadh,Saudi Arabia,3/1/2025,Corporate
C1249,Customer_1249,Female,Dammam,Saudi Arabia,2/6/2022,Retail
C1250,Customer_1250,Male,Khobar,Saudi Arabia,7/13/2023,SMB
C1251,Customer_1251,Male,Dammam,Saudi Arabia,12/17/2020,Corporate
C1252,Customer_1252,Male,Medina,Saudi Arabia,10/24/2019,SMB
C1253,Customer_1253,Female,Dammam,Saudi Arabia,4/24/2020,SMB
C1254,Customer_1254,Female,Medina,Saudi Arabia,6/12/2025,Corporate
C1255,Customer_1255,Female,Khobar,Saudi Arabia,4/25/2025,Corporate
C1256,Customer_1256,Male,Dammam,Saudi Arabia,2/23/2024,SMB
C1257,Customer_1257,Female,Medina,Saudi Arabia,4/23/2019,Corporate
C1258,Customer_1258,Male,Dammam,Saudi Arabia,10/4/2019,Corporate
C1259,Customer_1259,Male,Jeddah,Saudi Arabia,7/17/2022,Corporate
C1260,Customer_1260,Female,Medina,Saudi Arabia,1/3/2025,Retail
C1261,Customer_1261,Female,Jeddah,Saudi Arabia,3/22/2022,Retail
C1262,Customer_1262,Female,Dammam,Saudi Arabia,11/8/2019,SMB
C1263,Customer_1263,Male,Khobar,Saudi Arabia,7/9/2022,Corporate
C1264,Customer_1264,Male,Medina,Saudi Arabia,1/7/2022,Retail
C1265,Customer_1265,Male,Khobar,Saudi Arabia,3/28/2021,Retail
C1266,Customer_1266,Male,Dammam,Saudi Arabia,4/26/2021,Retail
C1267,Customer_1267,Male,Jeddah,Saudi Arabia,12/8/2025,Corporate
C1268,Customer_1268,Male,Riyadh,Saudi Arabia,5/6/2020,Retail
C1269,Customer_1269,Female,Medina,Saudi Arabia,1/28/2019,SMB
C1270,Customer_1270,Male,Khobar,Saudi Arabia,3/1/2023,SMB
C1271,Customer_1271,Female,Khobar,Saudi Arabia,6/11/2025,Corporate
C1272,Customer_1272,Female,Jeddah,Saudi Arabia,9/24/2024,Corporate
C1273,Customer_1273,Female,Jeddah,Saudi Arabia,6/20/2025,Retail
C1274,Customer_1274,Male,Medina,Saudi Arabia,9/30/2023,Corporate
C1275,Customer_1275,Male,Medina,Saudi Arabia,11/23/2022,Corporate
C1276,Customer_1276,Male,Khobar,Saudi Arabia,5/8/2020,SMB
C1277,Customer_1277,Female,Dammam,Saudi Arabia,2/4/2019,Retail
C1278,Customer_1278,Male,Khobar,Saudi Arabia,7/7/2025,Retail
C1279,Customer_1279,Female,Dammam,Saudi Arabia,11/14/2025,Corporate
C1280,Customer_1280,Male,Medina,Saudi Arabia,12/12/2021,Retail
C1281,Customer_1281,Female,Khobar,Saudi Arabia,11/16/2025,Corporate
C1282,Customer_1282,Female,Jeddah,Saudi Arabia,8/4/2024,Corporate
C1283,Customer_1283,Male,Khobar,Saudi Arabia,3/5/2023,Corporate
C1284,Customer_1284,Female,Dammam,Saudi Arabia,1/21/2024,Retail
C1285,Customer_1285,Male,Medina,Saudi Arabia,7/25/2021,Retail
C1286,Customer_1286,Female,Jeddah,Saudi Arabia,3/24/2025,Corporate
C1287,Customer_1287,Female,Jeddah,Saudi Arabia,8/20/2020,SMB
C1288,Customer_1288,Male,Khobar,Saudi Arabia,2/9/2019,Retail
C1289,Customer_1289,Female,Khobar,Saudi Arabia,7/4/2020,SMB
C1290,Customer_1290,Female,Khobar,Saudi Arabia,5/13/2022,Corporate
C1291,Customer_1291,Male,Khobar,Saudi Arabia,2/10/2020,SMB
C1292,Customer_1292,Male,Riyadh,Saudi Arabia,6/1/2021,Corporate
C1293,Customer_1293,Female,Riyadh,Saudi Arabia,1/17/2024,SMB
C1294,Customer_1294,Female,Dammam,Saudi Arabia,1/18/2023,Corporate
C1295,Customer_1295,Female,Dammam,Saudi Arabia,3/23/2019,Corporate
C1296,Customer_1296,Male,Dammam,Saudi Arabia,10/16/2025,Retail
C1297,Customer_1297,Male,Dammam,Saudi Arabia,12/25/2022,Corporate
C1298,Customer_1298,Female,Khobar,Saudi Arabia,11/18/2019,Corporate
C1299,Customer_1299,Female,Khobar,Saudi Arabia,8/16/2020,Retail
C1300,Customer_1300,Female,Khobar,Saudi Arabia,11/13/2025,SMB
C1301,Customer_1301,Female,Riyadh,Saudi Arabia,11/21/2019,Retail
C1302,Customer_1302,Female,Jeddah,Saudi Arabia,7/8/2022,Corporate
C1303,Customer_1303,Female,Dammam,Saudi Arabia,10/15/2025,SMB
C1304,Customer_1304,Female,Dammam,Saudi Arabia,12/28/2023,Corporate
C1305,Customer_1305,Female,Khobar,Saudi Arabia,11/16/2020,Retail
C1306,Customer_1306,Male,Jeddah,Saudi Arabia,8/19/2021,SMB
C1307,Customer_1307,Female,Riyadh,Saudi Arabia,5/12/2021,Retail
C1308,Customer_1308,Female,Riyadh,Saudi Arabia,1/27/2020,Retail
C1309,Customer_1309,Female,Medina,Saudi Arabia,8/9/2019,Retail
C1310,Customer_1310,Female,Medina,Saudi Arabia,12/7/2019,Retail
C1311,Customer_1311,Female,Medina,Saudi Arabia,9/28/2020,Retail
C1312,Customer_1312,Female,Dammam,Saudi Arabia,7/28/2021,Retail
C1313,Customer_1313,Female,Khobar,Saudi Arabia,6/1/2020,Retail
C1314,Customer_1314,Male,Riyadh,Saudi Arabia,5/24/2019,SMB
C1315,Customer_1315,Female,Dammam,Saudi Arabia,5/4/2024,Corporate
C1316,Customer_1316,Female,Medina,Saudi Arabia,12/28/2023,Retail
C1317,Customer_1317,Male,Medina,Saudi Arabia,9/13/2025,Corporate
C1318,Customer_1318,Female,Medina,Saudi Arabia,12/26/2024,Corporate
C1319,Customer_1319,Female,Khobar,Saudi Arabia,1/19/2025,Retail
C1320,Customer_1320,Male,Khobar,Saudi Arabia,6/15/2022,Corporate
C1321,Customer_1321,Female,Dammam,Saudi Arabia,9/29/2020,Corporate
C1322,Customer_1322,Male,Riyadh,Saudi Arabia,11/13/2024,Retail
C1323,Customer_1323,Female,Dammam,Saudi Arabia,4/5/2024,SMB
C1324,Customer_1324,Male,Khobar,Saudi Arabia,5/8/2024,Corporate
C1325,Customer_1325,Male,Khobar,Saudi Arabia,4/14/2022,SMB
C1326,Customer_1326,Male,Riyadh,Saudi Arabia,2/23/2025,Corporate
C1327,Customer_1327,Male,Khobar,Saudi Arabia,4/15/2025,Corporate
C1328,Customer_1328,Female,Jeddah,Saudi Arabia,10/30/2020,SMB
C1329,Customer_1329,Female,Khobar,Saudi Arabia,6/22/2021,Corporate
C1330,Customer_1330,Male,Khobar,Saudi Arabia,9/8/2021,SMB
C1331,Customer_1331,Female,Dammam,Saudi Arabia,12/18/2024,Corporate
C1332,Customer_1332,Female,Jeddah,Saudi Arabia,10/8/2019,Retail
C1333,Customer_1333,Male,Dammam,Saudi Arabia,3/28/2020,SMB
C1334,Customer_1334,Female,Medina,Saudi Arabia,1/29/2024,Corporate
C1335,Customer_1335,Female,Jeddah,Saudi Arabia,8/6/2022,Retail
C1336,Customer_1336,Male,Riyadh,Saudi Arabia,12/31/2024,Retail
C1337,Customer_1337,Male,Riyadh,Saudi Arabia,3/1/2022,Corporate
C1338,Customer_1338,Male,Khobar,Saudi Arabia,2/3/2019,Retail
C1339,Customer_1339,Male,Jeddah,Saudi Arabia,3/2/2019,Corporate
C1340,Customer_1340,Male,Dammam,Saudi Arabia,9/18/2023,Corporate
C1341,Customer_1341,Female,Dammam,Saudi Arabia,3/14/2024,SMB
C1342,Customer_1342,Male,Dammam,Saudi Arabia,11/25/2019,Retail
C1343,Customer_1343,Male,Dammam,Saudi Arabia,5/27/2023,Retail
C1344,Customer_1344,Female,Jeddah,Saudi Arabia,2/26/2021,Corporate
C1345,Customer_1345,Female,Riyadh,Saudi Arabia,5/14/2020,SMB
C1346,Customer_1346,Male,Khobar,Saudi Arabia,12/20/2023,Retail
C1347,Customer_1347,Male,Jeddah,Saudi Arabia,3/2/2024,SMB
C1348,Customer_1348,Male,Medina,Saudi Arabia,5/3/2021,Corporate
C1349,Customer_1349,Female,Dammam,Saudi Arabia,8/16/2022,Retail
C1350,Customer_1350,Male,Medina,Saudi Arabia,11/3/2024,Retail
C1351,Customer_1351,Female,Khobar,Saudi Arabia,5/8/2022,Retail
C1352,Customer_1352,Female,Riyadh,Saudi Arabia,6/11/2021,Retail
C1353,Customer_1353,Male,Khobar,Saudi Arabia,8/22/2022,Retail
C1354,Customer_1354,Male,Dammam,Saudi Arabia,7/22/2025,Retail
C1355,Customer_1355,Female,Jeddah,Saudi Arabia,2/6/2019,Retail
C1356,Customer_1356,Female,Medina,Saudi Arabia,9/26/2020,Corporate
C1357,Customer_1357,Male,Jeddah,Saudi Arabia,10/7/2020,Corporate
C1358,Customer_1358,Male,Medina,Saudi Arabia,10/18/2022,SMB
C1359,Customer_1359,Male,Riyadh,Saudi Arabia,12/27/2022,SMB
C1360,Customer_1360,Male,Medina,Saudi Arabia,3/15/2020,Retail
C1361,Customer_1361,Female,Jeddah,Saudi Arabia,7/21/2022,SMB
C1362,Customer_1362,Female,Khobar,Saudi Arabia,3/1/2021,Retail
C1363,Customer_1363,Female,Dammam,Saudi Arabia,7/5/2020,Corporate
C1364,Customer_1364,Male,Khobar,Saudi Arabia,11/28/2023,SMB
C1365,Customer_1365,Female,Medina,Saudi Arabia,6/30/2024,Retail
C1366,Customer_1366,Male,Medina,Saudi Arabia,11/25/2022,Corporate
C1367,Customer_1367,Female,Dammam,Saudi Arabia,9/18/2025,SMB
C1368,Customer_1368,Male,Riyadh,Saudi Arabia,12/15/2024,Retail
C1369,Customer_1369,Female,Dammam,Saudi Arabia,12/14/2021,SMB
C1370,Customer_1370,Female,Khobar,Saudi Arabia,1/3/2019,SMB
C1371,Customer_1371,Female,Jeddah,Saudi Arabia,3/18/2019,SMB
C1372,Customer_1372,Female,Medina,Saudi Arabia,9/5/2021,Corporate
C1373,Customer_1373,Male,Medina,Saudi Arabia,5/7/2023,Retail
C1374,Customer_1374,Female,Medina,Saudi Arabia,9/23/2020,SMB
C1375,Customer_1375,Female,Dammam,Saudi Arabia,8/6/2023,SMB
C1376,Customer_1376,Female,Riyadh,Saudi Arabia,1/30/2020,SMB
C1377,Customer_1377,Male,Riyadh,Saudi Arabia,6/15/2020,Retail
C1378,Customer_1378,Male,Jeddah,Saudi Arabia,3/14/2020,Corporate
C1379,Customer_1379,Male,Riyadh,Saudi Arabia,5/11/2019,SMB
C1380,Customer_1380,Female,Khobar,Saudi Arabia,11/23/2024,SMB
C1381,Customer_1381,Female,Riyadh,Saudi Arabia,2/9/2023,Retail
C1382,Customer_1382,Male,Riyadh,Saudi Arabia,5/4/2021,SMB
C1383,Customer_1383,Female,Riyadh,Saudi Arabia,4/1/2024,SMB
C1384,Customer_1384,Male,Dammam,Saudi Arabia,4/4/2025,SMB
C1385,Customer_1385,Female,Dammam,Saudi Arabia,8/27/2019,SMB
C1386,Customer_1386,Female,Medina,Saudi Arabia,6/16/2019,SMB
C1387,Customer_1387,Male,Dammam,Saudi Arabia,11/16/2019,Retail
C1388,Customer_1388,Male,Riyadh,Saudi Arabia,8/4/2021,SMB
C1389,Customer_1389,Female,Jeddah,Saudi Arabia,3/2/2021,SMB
C1390,Customer_1390,Male,Medina,Saudi Arabia,1/2/2021,SMB
C1391,Customer_1391,Female,Riyadh,Saudi Arabia,6/19/2025,Corporate
C1392,Customer_1392,Female,Khobar,Saudi Arabia,3/2/2020,Retail
C1393,Customer_1393,Male,Medina,Saudi Arabia,7/3/2023,SMB
C1394,Customer_1394,Female,Jeddah,Saudi Arabia,12/26/2024,SMB
C1395,Customer_1395,Female,Dammam,Saudi Arabia,7/14/2022,SMB
C1396,Customer_1396,Female,Dammam,Saudi Arabia,8/16/2023,SMB
C1397,Customer_1397,Female,Dammam,Saudi Arabia,10/28/2025,Retail
C1398,Customer_1398,Male,Khobar,Saudi Arabia,3/3/2025,SMB
C1399,Customer_1399,Female,Dammam,Saudi Arabia,1/28/2024,Corporate
C1400,Customer_1400,Female,Riyadh,Saudi Arabia,5/22/2019,Corporate
C1401,Customer_1401,Male,Medina,Saudi Arabia,7/7/2020,Corporate
C1402,Customer_1402,Male,Dammam,Saudi Arabia,6/27/2021,Retail
C1403,Customer_1403,Female,Riyadh,Saudi Arabia,2/4/2022,SMB
C1404,Customer_1404,Male,Riyadh,Saudi Arabia,6/4/2019,Corporate
C1405,Customer_1405,Female,Jeddah,Saudi Arabia,7/20/2020,Corporate
C1406,Customer_1406,Female,Medina,Saudi Arabia,10/20/2021,Retail
C1407,Customer_1407,Female,Dammam,Saudi Arabia,1/12/2020,SMB
C1408,Customer_1408,Female,Medina,Saudi Arabia,6/9/2021,SMB
C1409,Customer_1409,Male,Dammam,Saudi Arabia,5/30/2024,Retail
C1410,Customer_1410,Female,Medina,Saudi Arabia,1/26/2020,SMB
C1411,Customer_1411,Female,Riyadh,Saudi Arabia,6/18/2025,Corporate
C1412,Customer_1412,Male,Riyadh,Saudi Arabia,10/1/2022,Corporate
C1413,Customer_1413,Female,Khobar,Saudi Arabia,5/8/2020,Retail
C1414,Customer_1414,Male,Khobar,Saudi Arabia,8/10/2019,Corporate
C1415,Customer_1415,Male,Dammam,Saudi Arabia,1/20/2025,SMB
C1416,Customer_1416,Male,Dammam,Saudi Arabia,8/19/2024,SMB
C1417,Customer_1417,Male,Jeddah,Saudi Arabia,7/26/2019,SMB
C1418,Customer_1418,Female,Khobar,Saudi Arabia,9/3/2025,SMB
C1419,Customer_1419,Male,Jeddah,Saudi Arabia,11/5/2023,Corporate
C1420,Customer_1420,Female,Jeddah,Saudi Arabia,6/25/2020,Corporate
C1421,Customer_1421,Male,Khobar,Saudi Arabia,5/29/2025,SMB
C1422,Customer_1422,Male,Medina,Saudi Arabia,6/24/2023,Corporate
C1423,Customer_1423,Male,Khobar,Saudi Arabia,8/17/2024,Corporate
C1424,Customer_1424,Male,Jeddah,Saudi Arabia,5/23/2024,SMB
C1425,Customer_1425,Male,Khobar,Saudi Arabia,6/8/2023,SMB
C1426,Customer_1426,Male,Medina,Saudi Arabia,11/28/2025,SMB
C1427,Customer_1427,Male,Jeddah,Saudi Arabia,10/21/2019,Corporate
C1428,Customer_1428,Female,Dammam,Saudi Arabia,6/17/2025,Retail
C1429,Customer_1429,Male,Khobar,Saudi Arabia,10/1/2023,Corporate
C1430,Customer_1430,Female,Jeddah,Saudi Arabia,8/6/2022,Corporate
C1431,Customer_1431,Male,Dammam,Saudi Arabia,11/24/2020,Corporate
C1432,Customer_1432,Female,Medina,Saudi Arabia,8/20/2020,Corporate
C1433,Customer_1433,Male,Jeddah,Saudi Arabia,3/28/2021,SMB
C1434,Customer_1434,Female,Jeddah,Saudi Arabia,12/18/2019,Retail
C1435,Customer_1435,Male,Jeddah,Saudi Arabia,12/18/2025,Retail
C1436,Customer_1436,Female,Riyadh,Saudi Arabia,11/7/2022,SMB
C1437,Customer_1437,Male,Dammam,Saudi Arabia,1/18/2024,Corporate
